Image,Target Image,Similarity
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (254).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,42.61994957923889
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (255).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.26962757110596
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (256).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,43.426668643951416
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (257).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.121092796325684
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (258).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,55.724334716796875
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (259).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,47.28407561779022
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (26).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.721922278404236
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (260).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.81762754917145
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (261).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,51.69932842254639
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (262).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,35.398608446121216
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (263).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,60.88607907295227
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (264).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.60569441318512
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (265).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.48746848106384
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (266).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.752363443374634
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (267).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.202218532562256
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (268).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.090494871139526
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (269).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.919878125190735
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (27).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,67.64054298400879
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (270).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,58.050668239593506
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (271).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,52.998435497283936
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (272).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,59.634584188461304
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (273).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,45.72281837463379
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (274).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.459423422813416
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (275).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.098811745643616
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (276).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,30.05392849445343
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (277).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,26.01320445537567
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (278).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,70.44016718864441
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (279).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,60.90275049209595
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (28).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,43.2849258184433
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (280).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,69.73755955696106
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (281).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,55.431145429611206
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (282).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.60621213912964
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (283).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,36.90469563007355
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (284).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.857725501060486
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (285).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.302865743637085
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (286).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,69.50544118881226
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (287).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.99560022354126
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (288).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,65.5000627040863
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (289).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,74.72721934318542
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (29).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,30.47625720500946
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (290).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,72.63097167015076
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (291).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,62.65907287597656
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (292).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,56.30311369895935
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (293).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,48.69139492511749
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (294).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,58.75710844993591
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (295).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,36.84453368186951
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (296).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,42.30339527130127
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (297).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,60.48462390899658
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (298).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,51.60189867019653
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (299).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.551556706428528
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (3).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.14348340034485
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (30).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,39.080291986465454
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (300).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,32.37895667552948
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (301).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,56.40968680381775
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (302).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,45.04389464855194
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (303).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,58.78426432609558
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (304).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,19.018203020095825
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (305).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,30.94673454761505
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (306).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,26.678654551506042
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (307).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,28.471210598945618
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (308).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.178741574287415
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (309).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,76.13436579704285
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (31).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,40.8216118812561
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (310).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,62.647777795791626
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (311).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,68.60599517822266
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (312).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,34.944820404052734
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (313).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,77.34915614128113
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (314).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.80681824684143
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (315).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.07384979724884
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (316).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,79.67817187309265
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (317).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,81.72738552093506
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (318).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,62.87531852722168
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (319).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,55.24712800979614
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (32).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,38.36403787136078
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (320).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.94291281700134
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (321).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.19497072696686
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (322).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,45.146629214286804
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (323).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.766608238220215
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (324).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,31.3834547996521
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (325).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,35.49765944480896
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (326).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,48.43543767929077
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (327).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,26.73729956150055
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (328).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,36.642518639564514
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (329).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,42.07941293716431
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (33).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,34.749606251716614
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (330).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.76757454872131
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (331).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.946415305137634
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (332).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,28.741639852523804
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (333).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,36.275431513786316
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (334).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,34.11955237388611
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (335).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,38.97923529148102
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (336).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.19234216213226
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (337).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,38.653725385665894
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (338).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.655838012695312
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (339).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,40.58986306190491
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (34).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,64.74223732948303
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (340).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,51.97209119796753
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (341).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,45.35181224346161
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (342).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.349244236946106
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (343).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.078608751296997
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (344).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.775736570358276
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (345).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,79.01241779327393
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (346).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.70599710941315
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (347).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.65837299823761
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (348).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.81952524185181
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (349).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,65.9183919429779
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (35).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,32.077768445014954
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (36).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.223809480667114
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (37).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,45.908766984939575
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (38).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,28.922006487846375
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (39).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,70.67785263061523
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (4).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.853365421295166
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (40).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,36.75365746021271
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (41).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,27.870893478393555
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (42).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,22.53131866455078
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (43).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,32.379353046417236
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (44).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,36.452680826187134
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (45).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,31.933358311653137
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (46).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.01309609413147
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (47).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,39.87965285778046
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (48).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.173743724822998
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (49).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,43.17139387130737
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (5).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,57.642483711242676
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (50).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,30.812546610832214
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (51).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,28.62001359462738
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (52).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,43.596795201301575
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (53).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,52.44507193565369
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (54).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.81532692909241
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (55).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.789254546165466
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (56).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,52.965712547302246
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (57).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,46.35527431964874
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (58).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.447484612464905
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (59).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,52.46022939682007
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (6).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,52.84346342086792
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (60).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,43.240466713905334
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (61).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.57331037521362
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (62).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,58.1337034702301
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (63).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,37.2134804725647
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (64).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,47.14175760746002
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (65).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,34.32222902774811
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (66).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,21.606813371181488
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (67).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,44.16001737117767
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (68).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,35.885512828826904
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (69).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.27177596092224
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (7).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,37.547045946121216
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (70).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,42.18952655792236
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (71).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,40.96994400024414
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (72).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,53.33687663078308
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (73).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,52.603334188461304
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (74).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,60.72445511817932
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (75).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,38.50284218788147
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (76).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,47.30609655380249
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (77).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,59.470415115356445
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (78).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.94856882095337
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (79).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,43.41939091682434
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (8).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.168537735939026
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (80).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,48.901331424713135
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (81).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,31.973212957382202
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (82).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,60.09478569030762
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (83).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,33.9419811964035
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (84).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.99650025367737
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (85).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,49.631017446517944
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (86).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,40.53563177585602
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (87).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,41.30357205867767
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (88).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,47.287994623184204
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (89).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,51.993173360824585
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (9).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,50.79510807991028
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (90).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,32.9675555229187
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (91).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,29.381349682807922
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (92).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,30.334725975990295
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (93).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,57.97563195228577
C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1 (94).jpg,C:\Users\sam\Desktop\user\Pictures\Pattern_Image\1.jpg,37.97370493412018
